,c0,c1,c2,c3,c4,i0,i1,i2,i3,i4,i5,i6,i7
659,8.306593916823822,7.094633119156821,7.475008254288603,6.122136561800887,7.298163387489631,7.787820866141328,8.508299888262911,6.309487856406011,7.550104387802638,5.144156007035538,6.3113223791506154,7.651016924561017,5.181245376625208
660,5.489025871506276,6.377508208604587,5.331170288712735,7.686909142295693,6.33055547231931,7.57222272750297,8.677891990499056,6.36683321515923,7.435404357627004,8.577272735888599,7.8027765429758915,6.597139607853012,6.629442408689824
661,7.650309945574508,6.922265314251441,6.104867087604078,5.266658768088179,7.703654022950483,5.489781102509032,6.2185053990115495,7.600836761156668,6.420319892544526,7.549255560638825,7.533309468835993,5.629478113482675,9.025802624264035
662,7.10270014073714,9.417328131270448,5.604484943773932,7.2013969511222005,7.033239221281409,6.441548981371472,6.4729039005775295,5.431068578435505,5.82447384285089,9.997319626233681,6.1961434440083245,8.810828035387486,8.233568495015554
663,8.81197280731033,6.0097354006546775,8.447424194836522,6.629470228782352,8.87353915851763,7.744986086809071,6.78841273535652,8.721779712151918,8.317741444853592,5.76757857994487,7.2374803453247205,7.46569369866251,6.928029349957901
664,5.564804243653242,7.78722210976017,7.203376385258999,6.942189992886927,6.5347818338251935,7.816271795759922,6.327940374823508,6.800130430043292,8.664598951821617,7.373914212376568,6.892450215744928,5.228371295735757,6.176389521772061
665,8.003405321340981,6.199578749383019,7.852702479664227,5.7039490808540245,6.76878072285022,6.357845635165295,8.440399446112941,5.417721644555784,6.791978516777104,7.449166798840504,6.272824562683828,6.523911896263619,7.422625246326532
666,5.891542038365156,7.614966355975362,5.577594449636088,6.386795032611466,7.603833320401817,6.504164434327163,6.947474993529309,6.934820940996595,5.858341756086149,7.0247970760523355,8.172906667410174,6.076949712758465,8.500607831559762
667,9.056408449852707,7.293316491892221,7.550100043177414,8.86741730096377,8.127437060948761,7.40448397124163,8.684981772507015,8.667521965495087,5.707422532054605,8.58530880627628,7.068730474155458,7.510186079174418,5.807694109979799
668,7.469280163192574,6.795331310341307,7.816965268247413,6.382573190651487,4.450363502986774,5.457475451729909,5.23176856645344,6.6856411208089765,7.876457696113426,5.753948999793126,6.827498922038044,5.4998092631087685,6.743044605164614
669,8.223685015794922,6.708652287109007,7.835136880762722,7.29243939849778,6.509754784311619,5.000247795428236,8.986785120595503,6.446284818499574,7.866852494953456,10.2464878825797,7.151611089154954,8.617697547977258,7.789473638185781
670,5.846585781183125,7.157484605472362,5.06423388558492,7.827252499181671,9.174246731190566,6.934926141478057,6.029649398557909,7.740774403026364,5.600347688060106,4.626372368542527,6.639697218031905,5.5143187784161745,7.6642157494853125
671,8.042890967034143,7.06603591090873,8.104390592829319,7.9174738541631955,6.819937185712061,6.997041734991122,7.991596658706755,6.979460645028309,6.864213444248507,7.517295040040436,7.675005794241851,7.7596438665345016,7.236195566227367
672,8.241168861822286,6.761721284315306,8.115296165202999,7.3922403929523846,6.4027641494228895,5.129574062917423,7.591205572794296,7.452495747648941,7.1925086750987965,5.3324715384785675,3.939788345555912,9.212052138062782,7.224608837311822
673,6.252182622471998,5.615734153912333,7.01030490784721,7.862679200343395,7.4847605198393365,7.065740964628967,7.3130939615793045,6.224359169202982,7.608423807082993,8.37947584504916,8.632592719356401,9.893378182164394,7.442059047404555
674,6.061170435226354,5.558273346782056,6.633537252871909,6.55541048828584,7.927988088123626,7.328813965337944,8.267840315658097,8.852158675286706,6.859195318985447,6.272051427763952,5.016539022028597,7.682732409810849,8.400632884727003
675,6.97420847812979,5.04971928501406,8.730588991424394,8.430368112807116,6.986943479747042,8.051616317575503,6.820360487280519,7.490979248508394,5.1185300036613155,9.024992123295238,5.566198317923169,9.774890106965847,8.888586198757327
676,4.8099279555382175,8.449338984023822,7.134221055543235,7.506851039663123,4.447471337068414,6.099961728982059,4.776534791507816,7.54497675433214,8.247916723081797,9.6650341662213,6.98547767970901,6.905661620736198,6.371906714966933
677,5.118431209297391,7.22659834328306,8.97811093976209,8.681521804627817,7.621141645416245,7.496726455591534,8.505352669054654,7.076897539543019,8.45971506406762,5.943802086303304,7.09390246896591,8.718348954003394,7.094634772209721
678,7.438838378482517,6.464166906418155,6.075012005179103,5.993348673867819,5.463391224343982,6.97526823115637,8.07034863101504,7.710875495452371,7.117946138206583,3.698599149471881,5.82322058809596,7.7328731510856255,8.661386618243785
679,7.829279070305073,5.705258810557716,9.84876210702932,5.366335229807189,6.550239593016064,7.401855644308258,6.650600594473165,9.300740584249446,6.294181723610325,6.726991532565286,7.534424405624862,9.559093645103188,8.473012837640475
680,7.7527323983616965,6.54323851132038,8.750809370372394,6.690897221086407,5.674685171872774,6.302640829832606,3.612585902643287,6.4532171611618745,8.824379946313865,7.269558496729231,7.974707114532705,6.526372153626592,8.067902214460435
681,5.549755451303807,7.935798503878423,7.698292174545025,6.687550093585003,7.633478403021508,7.216465926973562,6.077290043666479,4.969019094618992,7.126725077981096,5.299632078070752,8.229182078661278,6.243326177622611,6.650188032573944
682,8.252691251164517,8.152867703574191,5.929356969614195,5.421194967894046,6.656544717597743,6.768809949798484,7.272173665526015,7.011819872965115,6.457921368714085,6.458615164250009,6.094974690927565,7.008310344812212,9.73307389251952
683,7.55068398214855,5.869301902133695,6.8724736601538075,6.014943573457315,7.216768886608295,8.015166745761697,5.311938941667811,6.024129682664196,8.290724427228986,6.96956761177327,8.643552336871904,6.372001817068492,7.210227955382567
684,7.33855841000455,7.380128714409302,6.712156927759373,7.290204938951082,7.344123206306942,6.700881451167306,5.765486494766465,5.543550251401562,6.972272717143313,7.466880832832253,5.678889575239514,4.31843265571177,7.569607364823451
685,4.663209678142627,7.002905394604634,7.661180256661248,6.88968450118951,9.69961747186293,7.475284033418663,6.397573381209868,7.004134767769858,5.76677740510261,5.955512831467602,6.511164499100255,7.1741424599183725,7.290312473295135
686,7.993749870819857,6.7560200122782375,5.572345057687442,5.3308456821285155,4.865136626721133,6.530768418258083,6.732790018114482,8.061675178821904,5.309648655069022,8.863548928394138,6.164613235282386,6.179855847577131,6.334835944999296
687,7.16722688343638,6.302915214043597,6.892131864631873,7.07834783789156,8.496171334224357,6.118287148893588,5.690158235558232,8.24170681847222,6.465077732622335,9.588586406304904,9.471238863907619,6.623499314056334,5.951330949572547
688,6.115976490967574,7.31182514070219,7.591624586019985,5.211854116988437,5.7163507110111595,7.035621046292553,4.59658062514287,5.083487620942905,7.42957625754436,6.82432534654242,6.226494922609863,4.901669959571243,7.672695354308065
689,5.3704840193177175,7.309289603377966,7.561130043708223,7.453086786369469,7.88156626756162,7.256199714770494,6.88924724528755,7.329887810918981,7.14948700866822,4.719092019113604,7.212165031554922,7.712173410843025,6.142256554774461
690,6.971858173188129,6.838051456077795,6.700048121207805,6.89552482332792,6.243099325943797,6.884723543353675,5.647543579797844,7.773687589021166,6.487779005272126,5.4928378436603875,7.130982181685653,5.409562771337597,6.824987320983722
691,5.518699830597155,5.764416096581111,8.310436735512392,7.360966497323842,7.505995683695407,6.346125881862849,5.392359652294741,7.02185383910065,7.831688320327917,6.84474085875965,8.742115293220088,8.85504490527352,6.285194248019247
692,5.4321066727022975,7.490587985418691,6.395389573104536,6.431181103016389,6.506883241710699,8.85139600487906,6.077078424296445,3.2694145451843557,7.431761728823086,6.3219473078410235,7.9084710975339805,5.432825852333745,8.48767346245523
693,8.78975163055209,8.32552118331686,8.657054739270523,6.668214757959866,8.973069450580006,6.584283383550221,6.843892268950771,6.966884814063994,6.123407904894467,4.924641449919821,5.155837438131418,6.880108766151916,5.765006234090845
694,8.518206790558516,8.535599486554487,9.493563969778235,6.8687709877729315,6.79719968215078,7.720371663994491,5.169831149802691,6.0942400358950195,5.580450545244255,7.115117115506733,5.8064809309043595,7.022356462868172,6.48065634912733
695,6.551823750678963,6.422340604106764,7.621636247752433,6.586306500019927,8.669671556774006,6.619693573346666,7.919777656412466,6.635994167102218,6.512902011792812,7.514422886086161,6.416020089812163,8.262083415417337,7.509496025053292
696,5.0231966461089295,6.93162882950317,7.436600935758841,6.506868078716489,6.952214140830482,7.75594009953518,6.538694571838339,4.16017855542949,7.055836299882776,4.585629659687812,5.785274433414753,6.743737269572103,5.032231390075924
697,7.791731181210217,7.376703736097973,6.7222203974938415,5.47802891718632,7.412526377176819,6.611644369119631,6.784126126940328,5.553757290641599,6.791618573219337,9.601046306932307,6.473789914811409,5.943486368447923,7.058609653046371
698,7.163789955495916,8.288237355616971,7.806947205209361,4.785402428332928,4.187621947358847,6.489134482519769,6.283830385753846,4.899203795182938,7.198002045024203,6.758654341117353,9.001487136770065,6.740282815061698,7.10838660119683
699,5.899544523831872,6.372725013248539,7.7184953290893645,6.796751232296254,4.499718310380657,7.368455394925401,8.048689831040225,6.705456050644944,7.959424288707161,6.814620959664762,9.861315800860336,6.467363731773852,4.845329172678644
700,6.623201688124773,8.06456603993104,5.7913354322005794,6.54862049544422,7.789737826522796,6.645574988283804,5.5559896860683775,7.866629798535989,5.488023592749833,5.457543395036447,5.765900774215506,4.931952034499115,6.641451820796655
701,8.290418627444572,7.389730807730238,6.389620489894092,7.707694200905182,7.536921387344248,4.92526703662668,7.807151808481123,8.6899167244067,6.802679340330392,9.45586930969931,7.7009846765967005,7.370397161909715,8.289968816029926
702,7.103958280508845,7.798105958705195,7.974183840387159,6.7651742892086295,7.601755006135411,5.7857557524715,6.025583851920558,4.572657605978282,8.976953614066218,4.281546148288597,8.339961231548848,7.130062132509947,6.151309393916933
703,5.391123791711816,6.738094197535663,7.029196602963685,7.3016003323678405,4.8645481562713355,6.905378551787098,7.447023010001121,7.166526441387786,7.691379977969277,6.618575489599775,8.328717286540485,7.055995303584882,6.244547680524042
704,7.150180414899155,8.192920483845045,6.687358381224222,8.252062256934197,6.420605488201468,5.896148442064831,8.011371648800534,7.191091657123161,6.791359002722231,6.830937454030709,8.778239576354448,5.729414895996047,7.415118420707115
705,6.596798186247148,6.60000827698688,6.097155761079028,8.026347310397943,8.246914333442348,6.729824980911328,6.601055016096226,7.364891666321841,6.242469468915803,8.390302994562093,6.298060391001506,6.868295210018438,6.0429100323012666
706,7.5302362852316165,6.212656211573749,9.288426022405186,7.942009263256416,7.449189640909076,7.032557978487576,7.581444667008091,4.857193598220884,8.724110132955051,7.795917898474502,5.211952929489441,8.700827755094785,5.617590558874864
707,7.165867977117987,7.228796278626534,6.396780562491891,8.014070321500181,7.419052019234118,6.633117349955691,7.667290819953773,5.189253942386741,7.778473779303303,4.44793394237882,6.917038227716493,8.52286060249029,7.106812774222735
708,8.591146593273224,6.528841741553176,7.352963174436887,5.210330284797596,6.8032567822069625,6.3495462518856876,9.517638105098067,8.183827557277894,7.857209572647687,6.666350259856657,6.804635202953306,6.486996661149095,6.125747760203646
709,5.946533604019642,6.230447724556534,8.809897180441194,7.2165253692945415,5.7665128212734444,6.3780053731019635,8.18324374068681,6.580826458773035,8.552127819653128,8.392358761846621,7.240906680335049,6.990325689041696,5.757121946360309
710,7.344222114837121,7.143173310817672,9.064543060299142,7.606519376233858,6.201782628124365,8.367464757727147,7.466802733449658,5.358769415463681,7.196996778537305,9.970164037833525,7.5002588810363005,5.360092926537848,6.7561867261230475
711,6.3668914228714,7.09654953677199,5.557359132058807,6.380436825751122,9.155302701364187,6.447021723418886,8.160918709572584,6.953374480269984,6.07303179341521,6.980015846968606,5.2917495405519706,9.689338450455509,6.795980253702118
712,7.651199123474608,7.504866653649288,7.648458713470114,7.295216369877985,6.312803396817069,5.604340677863431,7.2146583190473885,5.662712124974821,6.583946262594475,4.473318111711101,8.0492390111888,7.941240170056083,5.757311353090192
713,5.299906262245693,8.261498042885096,8.547421423029023,6.774711328703118,5.982979993076116,6.834744951262648,5.697678142277708,8.035985476020262,6.367353980062675,5.041555134436516,6.508089653139381,5.7136011163454485,8.42911254010817
714,8.770791261714258,5.891086775232781,7.557225990519485,6.4927898993154125,8.704305900174411,5.573352760896532,8.44260500308118,8.550584835488502,6.147012110107253,7.397853717767873,9.020448591344055,5.897611660647222,7.558465434125602
715,5.254496094191274,5.398089520317843,7.455753069717118,5.814317239244275,7.269358438452221,5.639263520084221,6.604559894047241,5.775308542288754,8.345324466214766,6.485406375209875,6.731247157449699,5.567973078667668,6.729174229197493
716,6.829886239418394,6.571569769168515,8.283100093322078,8.269243849545164,7.492094090793782,8.055166959497354,3.9681990434028505,5.7511358507196935,6.147955622459219,9.352163676246853,6.307903992256246,7.508296171268849,6.140651754317578
717,5.808822897280819,8.144027669416552,7.5003149634696555,7.20667912845764,5.2629653423325955,7.611520556579202,4.382290052077561,9.287409422270564,6.493336848045438,5.449934568270047,7.05767542828378,5.80695678387728,8.141312178823313
718,7.225234947233156,7.345372618850179,7.128635983668147,7.681849258769757,9.224129520094749,4.9707004939439825,8.724196994610661,8.069454372988194,7.09731033420625,7.9287850548282215,6.320563610345893,8.006959226866114,7.650282914995453
719,5.942398269244009,5.248325412698154,9.344430317102843,7.7336654652392065,7.514025831358757,6.62289584686516,6.9045596836805645,6.612694807745813,8.864664724171567,3.3565158958240238,7.242454381494844,6.416969063324973,5.856950747862178
720,6.328209136682763,7.052309903825641,7.1235168478348685,7.375228218542097,7.62062868742943,8.454864062578125,8.403235579906163,6.456826307225465,5.8896560879168405,9.427341315487933,7.500685689737211,7.15756454218973,7.3601109369386455
721,8.049343481786494,6.702251024196839,7.503368921511198,7.485531127919509,5.503636620007876,5.7352360585746585,4.828255942189604,10.551838883343335,6.223491203452028,5.7280789419516775,6.94806913367426,8.586850643021418,6.172798643334582
722,5.172359775386972,8.543773898325824,7.590247650930914,6.099034829756616,6.981128653141068,5.372058296905212,8.00595728682472,7.518137584926374,7.882058114043922,8.431900848057209,7.900267226525065,6.869295758800901,6.746024634099457
723,6.681710095408089,6.162421318379071,7.741743349613378,5.569723773220839,8.064219299887938,5.797948715538625,6.009035230525896,5.528416064403914,6.951958164508331,6.781739059888293,5.520716196813999,7.7199994627235276,6.972886681621636
724,5.276597337521187,6.875055895337495,6.81045035222445,7.163419245198901,7.7155136216952025,8.27045184411925,5.34007526294135,6.765689619869543,5.848525847854882,6.588895982174243,9.51646085376894,4.521294940646692,6.586513886040507
725,7.530139040616982,6.275841064727031,7.339174439993103,5.769985296827095,4.646355100482327,5.729386021472716,5.80229289222924,7.714575030082645,7.032278622061265,5.337451550873177,6.47730255382796,6.317317212629728,5.777981168913936
726,6.582732220162154,7.146548751269966,7.701728273265819,6.985685787544682,5.367074229064221,7.967350918362654,4.40742034057061,3.96211444561174,7.269467785994718,5.084420602995363,7.182001669054659,6.618253593584123,6.836719321291209
727,7.424775708264623,5.566867493710335,6.14603523856655,5.672577528013571,8.151676289373057,6.995480897335654,7.019986583791234,7.463863687714784,7.663322651152758,6.069326356764372,8.595893242038297,5.348741028760873,6.721687682507276
728,7.632322590350741,4.733235102197903,6.184161190041528,7.805825976269909,8.032315577323349,7.878108208852312,3.9006725057169827,5.617352242200882,7.362496819089651,3.1924543902311537,7.820191116857852,6.499752396570522,5.699066934535749
729,7.497647429030105,7.496398338940517,7.501032867934562,7.135255521259039,4.364515397843836,8.85700633702875,8.170476798943156,6.79781038161236,7.225507658144325,6.906299247068902,6.263339618255598,6.553265944357119,7.697551976104851
730,6.218322976898309,6.987160438269382,8.505227277466162,6.860386806357007,6.63281686290699,8.649933315204018,8.167552453349327,5.571944416576611,6.085102376450142,3.2853035466929885,5.667856486959354,7.091450832988262,7.162139452835204
731,7.027448975917214,6.373212350106339,6.523647086168626,5.691610289907072,7.319221829174424,9.415337493232176,7.922664157229216,6.339303798313317,5.516062406861045,7.188461760870013,6.7519265546877625,7.853407108822877,7.140716288159455
732,7.398408107987789,7.394717224541025,5.821717757517461,8.615160837950544,7.1285351012237355,8.404657071300445,7.218442508018399,6.415861062845165,7.088125408772323,9.069436197684723,5.709697018744268,6.3653752215704795,6.206486616218574
733,5.28187906173284,8.171162403478338,6.178366483712969,4.71855619060755,6.99146181697406,8.025019144716381,5.694997250487685,8.180631702076663,7.786675301543988,8.01737970423833,6.4801151528982865,5.75405852833503,7.410934091027824
734,5.970044911900423,8.07897113985068,8.044929679814459,6.790341268523682,8.189530400822694,7.176507543846437,10.15275617940007,7.613714642031042,7.113381027939273,6.446888776416639,3.881347642662101,8.986560586342012,5.855891914785441
735,6.3887522512262755,6.85257059979377,6.253045566194406,6.543024512371169,7.17715794082285,6.233478133685331,6.573700525397055,6.2660355886576475,5.254666310514002,3.9984139591618986,5.604605543222397,5.384921122790487,7.079854535297242
736,7.631151417284869,8.798964868360306,8.040329020373793,8.447577053753584,7.794168694288569,7.5852966909558,6.795574981407649,9.88251430953607,7.0945079456983615,9.989223546065514,9.069706672418196,6.204210811175884,6.62260497115004
737,5.116484243880707,6.853606214754761,6.461493037392925,6.009553712453526,7.608233061469579,6.281836577752378,8.47016428982427,4.919915401041217,7.934344064132058,6.646583977531414,7.923641173070613,7.241414166053963,6.9068384251969315
738,7.937299365616337,6.597732677694976,6.7442462636919895,8.97337362254426,6.554382461556089,7.987757199890834,9.170882864952928,8.010861151966957,4.625986025901424,6.727814299525515,6.649934419256693,9.855205862368447,5.856257119302172
739,8.003178602263205,5.714219887169373,6.361873417854356,5.251890550386504,5.510290930004769,6.760034740594197,7.137470266361337,7.57604086176588,5.353861317099685,5.78962655507241,6.637392607583509,4.960662699801871,6.495451412501805
740,8.259305465834672,7.3696735313671695,7.051116034159509,7.56311227632613,9.297449279582402,7.412636579808726,5.354681235433232,6.127177641533099,6.9184381344495325,9.94571123895286,6.854387153486107,8.616075116400369,6.8001527078637025
741,7.444802039527085,5.924039291532264,7.043372002620771,8.203263917198273,8.314859455818826,7.366855466500548,6.899153048740279,5.722372001081847,7.3933359284984865,7.0547608744977,7.298091353552382,4.968446269430205,8.712698675822868
742,8.478887928036098,5.977630542450172,6.617010927507762,7.400885027609802,7.533944960300537,6.470228995164826,7.173786076556593,6.952018862163355,6.90941504424152,4.233881315725097,7.775287786439198,6.7915756400330975,6.017470343364328
743,6.929474829937519,6.109898454492721,6.196828231384567,5.4050904639525115,6.913109422493214,5.297929227049094,6.734398104958789,8.123786323357015,7.173399480858846,6.066276288829893,4.622457905314106,6.170678015550153,4.6657774446317415
744,7.462850626708953,6.61633133931242,6.6704228547477875,7.646630508131711,8.475579231313393,7.345059451926755,6.55052499236981,4.552566804425432,6.584579882745654,8.005904770914938,8.775169923834323,6.414708027098458,5.807356385610657
745,7.120691241263869,4.5310636588147775,7.335935846626536,8.384721876653249,9.79871604148158,7.17511033875773,7.03548800264957,7.132359250329715,8.804181409707141,6.616600907403013,7.242923010764808,5.715971531000104,7.897604849509013
746,6.6654365236227004,5.284470846974752,7.943898423565163,7.338781287792073,7.4245046206948615,7.715954667953325,7.326230766868663,7.436467097485689,7.606588303212111,6.884615543264335,6.725174991604429,5.827657038933388,6.720240689768276
747,7.7195016116960575,5.979118656094005,6.939046293242846,6.790124692774838,5.326413843126004,7.601426771270874,7.16354695448998,6.253695574485763,7.049864410940558,8.476773322305082,6.735684853280881,7.09597102048962,5.750341278640866
748,6.972191827506503,5.637511191608802,8.34112523094631,8.085379324694243,9.008982631248795,5.582925538264511,6.639476993960591,7.629621410818084,6.046460535139491,7.450029534274565,6.1453322816159615,7.878580171586975,6.422820061903998
749,6.937206435897652,5.095708006048536,8.6863251341411,7.433671973153971,8.660490133859867,7.419525712017501,5.707461204743378,6.377125256024303,7.318380577542725,8.327509303859678,4.7827774935758445,8.430847395872608,8.09824404390432
750,7.083823653979211,6.334527396006604,8.179445202712007,5.848268901144191,7.443821552809427,7.505901639332971,8.576340845197603,6.131359448049264,7.18815694737827,6.507549580843055,6.401058707598575,9.109619213537055,5.936684677745487
751,5.691723304188764,6.902697841225578,6.2945289989817335,7.158522891792717,7.008547797515628,7.309474948548921,6.980430870521972,4.327015618842272,7.565362343615803,6.5517582555639695,9.389588200981848,8.497100322655433,5.138384094531233
752,8.045888824362716,5.2566938905787115,8.273553380137187,8.74655832589285,9.169850059134822,6.1617244434639415,7.142324495598642,8.860121572288747,6.897024548233756,6.605523119636513,7.471208608411895,7.077648733181312,6.8205220266924345
753,6.116035457222313,6.192897098120787,8.444595004651134,7.490981441248796,7.25500299923653,6.860149284976022,6.031243229588817,4.123238865274738,7.234793931880049,6.60178434703346,7.426248094169613,6.594569448356177,7.695000327575005
754,8.94110190643827,6.846209775958793,7.43784879795967,9.129577755063277,5.9625244812468825,7.629568656423145,9.761744189146942,6.9398613480820295,7.706668529065577,7.352328963685074,6.030832120688869,9.01123359921386,6.6444996348637
755,5.965156475088291,5.329310247853685,6.413926457125151,5.519835177708148,8.21773169850648,7.624918213575769,5.607990781168944,5.828660618213905,6.187957163824461,5.238722489587295,6.512017646224715,8.222502229466253,4.817495241833153
756,8.290458714480554,7.669891805217292,7.275319030778011,6.145838459656657,5.655503514609817,7.826658620588672,9.811377588592013,8.493262054054387,5.573564460206929,8.666916537922017,8.287320343694189,9.053551043399128,5.972149452228515
757,9.027622376482306,7.768417106593159,8.020306882846315,6.556697584858656,8.39998774329631,7.822796022722566,5.987192181607439,7.085787738957411,8.34846609183319,5.748068169323428,5.618398044496784,4.852773663104038,5.619016077862787
758,8.900582168914823,5.458214092627343,7.202903343112102,6.0153419320101,8.038305602390107,6.009197696119659,8.523008292101693,5.7959641527341415,8.462528908854171,11.334116975259473,7.3642207465024905,6.903252403681325,7.69961299874191
759,6.073600938445616,7.55282134900802,7.158141279299139,4.950300272150898,9.022279289572502,7.354330760961957,6.077300373703911,6.842513473544385,6.392327019864488,5.549129083867329,7.532651230911549,7.6157125147756695,6.960252660444868
760,6.77978350740447,6.305351155418391,7.507911957256826,7.481922423914762,6.206926157804435,7.003040342938083,8.652174971444747,7.527421312927065,7.518220016587426,7.585351411265385,6.137548892416735,7.9520999054300985,7.304068352688368
761,7.692514121934737,6.861827666704742,7.814172286633664,7.0232629491375995,7.261669501945756,7.16206511891383,5.874408354528972,9.173798518433745,8.238687348531624,7.762558901886416,6.526863610066924,5.28533145958952,7.77606958625887
762,7.409404263197896,6.2302128168787085,7.59184755829944,7.410317267591716,7.276979559623252,7.1360823491082765,6.706830371726459,6.487159668223737,9.104456012482132,9.909389131672473,7.714359043354559,6.861856172670713,5.961709094219692
763,8.339306880418215,6.136492844250761,4.555802949970263,4.945926988984684,7.7762209607934825,6.372087584235304,6.780490274682873,7.643311672489571,6.2498660442051355,4.746236434876355,7.670843975303672,7.514399508202907,4.30735449079014
764,5.390478013439956,4.964060938187407,7.030268849563191,7.314807350260011,6.288596593297535,6.355293526733699,8.477923124791758,8.84370753777675,6.485493119337824,5.837797057014786,6.461507322646196,7.3245999254942245,7.1217416345396245
765,7.614908976684244,6.100482214442567,5.92525287233385,7.3678902082105004,7.722233503590624,8.741558953358366,5.851634014389106,8.077401144803698,7.634662527792227,7.049400373236149,5.923535999312554,4.891837871761043,7.510776267401648
766,8.550186936318447,6.805687519736719,6.399571665645244,5.2036065417533885,6.025098939307123,6.0533692856902075,7.8803253410567695,6.348786180827987,7.639031752973038,9.517800016570984,8.578381773056924,7.017384106462494,7.830328738743782
767,6.711588905096035,6.98990328989284,5.04882516154007,6.611418883772675,8.40866498749721,7.665691387134853,8.108948854790096,9.424041618146141,6.7917569575352035,5.876766793922521,6.937945533465786,6.242678217289589,5.054648567616455
768,6.258566493370565,8.334805462687807,7.735445517195418,7.442371190637614,4.909071163574239,6.16641967498384,8.637137015773215,8.250402914079,8.957244337605003,7.377083937706436,6.618861503316361,5.342350264688409,6.96682965729857
769,5.726495799680526,7.668530673838847,7.156593744388529,6.821614792334043,6.7390575011212865,8.315001358097055,8.995950972428385,9.995816646653418,7.202221953028304,7.401523542518486,5.052984693333035,6.031793559977088,6.3653589707835305
770,7.614116398016452,7.197694589639983,7.574106333306219,5.256997301334389,6.250764643954809,6.384555576962804,7.765244767020249,8.940292346370047,9.4894479466038,6.85504577567053,8.882428921391003,8.331909303540133,6.329168508312677
771,6.435036138977528,8.723901085128539,5.829777484831752,6.245327206692594,7.480789107128526,7.694776136711852,7.97462065455233,7.997585579108241,7.816581630624449,6.5740247009848085,6.439612861219494,7.033448196303981,7.096520221415587
772,6.061501241154134,6.343134553174639,6.166361174614431,7.565695827668405,7.222525308005053,6.874513497796397,6.616500396203939,8.698610092958411,6.496689887572211,6.533964392634152,6.647789728257355,4.397528916805494,5.855210538993252
773,8.161238559186826,5.278093383985201,6.492672142241974,6.698165004969588,7.5224818267073905,7.671870961573278,6.601815798314617,8.51361475441487,7.994646417346106,6.365774874991676,6.991728322690188,5.948906419048778,7.285045811423157
774,8.749278794228353,7.730206119428953,7.080576874635845,8.120273713193821,8.876696868578748,7.937581570795612,6.78624217341942,6.001574974151737,5.5874630498112206,7.241134554243532,7.874196212565531,6.581790820064322,7.209625417289125
775,6.379031563265622,7.992839208587537,6.0696342184704495,6.015017512716187,6.871975713620076,6.0147307570811215,8.792325736970565,6.456657240893286,6.424684649588893,5.812813719983334,7.501902319974084,6.307153326767652,7.734269300101253
776,5.717300806831811,6.48865825171214,6.714944198524437,9.364093990575025,6.190100350720357,7.571561718600931,8.745085511596457,8.444432652987144,8.058836734428674,5.926592461053665,5.925483081015994,5.583506952944019,6.887937594786778
777,8.356170696858282,7.592692474859397,6.623935862141833,6.921308454364026,8.537289246171897,6.421029000838802,3.63902583911834,9.730784333268428,5.855946747363959,8.753284283982294,7.066919145979745,5.3607085843025635,8.161258779413163
778,10.190121126592146,6.37748267919007,7.195280168448339,7.308559650455676,8.095064777305332,6.660525382196876,7.102209911443058,6.510389639463277,6.36048592195745,8.85443330215319,4.428279169174397,8.857060413067295,6.757105737298668
779,6.0892953169473,7.356368260835992,6.752600568280011,6.274328304969338,7.077946271272691,6.105168585037862,6.513676304360257,6.4234672041253456,6.943981577824171,4.295636106763635,9.160172075990157,6.186709951920027,7.675897191197226
780,8.93592877972386,5.1621388095291785,8.285498314468791,7.898853225725908,5.886522738605072,7.202579972408175,8.403290702689915,9.939574602035663,7.094002224838724,7.1675809241431185,6.174739055118141,7.069378806605519,6.578996798609598
781,5.980998558185652,8.451728557904413,7.272485912965049,7.71512373911082,6.709888107563582,7.993645583805471,5.179497717503073,8.738062035595195,8.047756557395822,6.989103282947216,8.66438963713286,5.208703141046403,7.3770796367364655
782,7.014620343424731,5.6305558338105035,6.629992807170612,6.89919145268036,7.065843143856761,6.237722410003822,9.157151634906137,6.89576574689071,6.084805135219063,10.37644442313174,6.971695740365577,10.118963618336206,7.354896958277136
783,5.353294633359693,6.953263423501344,6.315726278082488,5.108522179703184,8.686395070658437,7.795055468730988,5.580466958643388,5.385710061135304,7.837628753593369,5.104893709313957,7.084369083172993,7.582638077987593,8.343651794025302
784,6.402427963468284,6.562170250330402,7.624327843882737,6.080691210507241,5.314625861899381,5.459317117111449,7.430103150491515,9.340174653567036,5.382652060565305,10.940221370971908,7.496793108044619,6.374910217624943,7.072385108353802
785,6.4504564415607195,5.8387085569483075,7.392745390983671,8.82192322696444,8.781404593069844,7.384059504123339,4.610656820956537,9.929375697230721,7.435926041168151,5.245521475478151,8.823364368886644,4.580926236405773,8.06569216527984
786,7.142402740191678,6.703445133143785,5.275194260789723,8.038708483506076,7.805147965349392,6.941909128717802,7.688953515288763,6.618152656797461,5.292713304855981,6.410042990927099,8.194724296969937,5.452873433309135,8.22435776242589
787,6.284614854106194,7.0885164998994865,5.850340566677288,7.046593325934964,7.34566351474167,6.894998056202335,8.448885994510096,8.323958983389902,8.00408403115642,4.503456053479912,5.975417853957959,8.246733674429713,7.063803059977195
788,7.207094078441596,6.802546919376087,7.217597303097347,8.232641277875267,7.74431378524977,5.739154525875696,7.938114942280263,6.568810656258175,6.949034992202908,9.210796787107064,7.770373292567953,8.507390986395722,8.63074019423441
